Name,Link,Bias Rating,Country,Website
San Francisco Bay View (sfbayview.com),https://mediabiasfactcheck.com/san-francisco-bay-view/,left,USA,https://sfbayview.com/
Scary Mommy (www.scarymommy.com),https://mediabiasfactcheck.com/scary-mommy/,left,USA (45/180 Press Freedom),https://www.scarymommy.com/
"Second Nexus (secondnexus.com)
",https://mediabiasfactcheck.com/second-nexus/,left,USA,https://secondnexus.com
Seventeen,https://mediabiasfactcheck.com/seventeen/,left,USA,https://www.seventeen.com/
Shadow Proof (shadowproof.com),https://mediabiasfactcheck.com/shadow-proof/,left,USA (44/180 Press Freedom),https://shadowproof.com
ShareBlue (shareblue.com),https://mediabiasfactcheck.com/shareblue/,left,USA,https://shareblue.com/
Shondaland (shondaland.com),https://mediabiasfactcheck.com/shondaland/,left,USA,https://www.shondaland.com/
Slate (www.slate.com),https://mediabiasfactcheck.com/slate/,left,USA (45/180 Press Freedom),https://slate.com
Sludge (readsludge.com),https://mediabiasfactcheck.com/sludge/,left,USA,https://readsludge.com/
Smirking Chimp,https://mediabiasfactcheck.com/smirking-chimp/,left,USA (44/180 Press Freedom),http://www.smirkingchimp.com/
Socialist Standard (www.worldsocialism.org),https://mediabiasfactcheck.com/socialist-standard/,left,United Kingdom,https://www.worldsocialism.org/spgb/
SocialistWorker.org (socialistworker.org),https://mediabiasfactcheck.com/socialistworker-org/,left,USA,https://socialistworker.org/
Source Politics (sourcepolitics.com/),https://mediabiasfactcheck.com/source-politics/,left,USA,https://www.sourcepolitics.com
SourceWatch (www.sourcewatch.org),https://mediabiasfactcheck.com/sourcewatch/,left,USA,https://www.sourcewatch.org/
Southern Poverty Law Center (www.splcenter.org),https://mediabiasfactcheck.com/southern-poverty-law-center/,left,USA (44/180 Press Freedom),https://www.splcenter.org/
Splinter (splinternews.com),https://mediabiasfactcheck.com/splinter/,left,USA,https://splinternews.com
St. Pete for Peace (www.stpete4peace.org),https://mediabiasfactcheck.com/st-pete-for-peace/,left,USA (45/180 Press Freedom),https://www.stpete4peace.org/
Talking Points Memo (talkingpointsmemo.com),https://mediabiasfactcheck.com/talking-points-memo/,left,USA (44/180 Press Freedom),https://talkingpointsmemo.com
Teen Vogue (teenvogue.com),https://mediabiasfactcheck.com/teen-vogue/,left,USA,https://www.teenvogue.com
The 19th News (19thnews.org),https://mediabiasfactcheck.com/the-19th-news/,left,USA,https://19thnews.org/
The Advocate (www.advocate.com),https://mediabiasfactcheck.com/advocate/,left,USA (44/180 Press Freedom),https://www.advocate.com
The American Independent Institute (americanindependent.com),https://mediabiasfactcheck.com/american-independent-institute/,left,USA (44/180 Press Freedom),https://americanindependent.com/
The American Prospect (prospect.org),https://mediabiasfactcheck.com/the-american-prospect/,left,USA (44/180 Press Freedom),https://prospect.org
The Austin Chronicle (www.austinchronicle.com),https://mediabiasfactcheck.com/the-austin-chronicle/,left,USA,https://www.austinchronicle.com
"The Baffler (thebaffler.com)
",https://mediabiasfactcheck.com/the-baffler/,left,USA (44/180 Press Freedom),https://thebaffler.com/
The Blue Route (www.blue-route.org),https://mediabiasfactcheck.com/the-blue-route/,left,USA,http://theblueroute.org/
The Burning Spear (www.theburningspear.com),https://mediabiasfactcheck.com/the-burning-spear/,left,USA (44/180 Press Freedom),https://www.theburningspear.com/
The Canary (UK) (www.thecanary.co),https://mediabiasfactcheck.com/the-canary-uk/,left,United Kingdom,https://www.thecanary.co/
The Climate Reality Project (www.climaterealityproject.org),https://mediabiasfactcheck.com/the-climate-reality-project/,left,USA (45/180 Press Freedom),https://www.climaterealityproject.org/
The Cut (thecut.com),https://mediabiasfactcheck.com/the-cut/,left,USA,https://www.thecut.com/
The Daily 49er (www.daily49er.com),https://mediabiasfactcheck.com/daily-49er/,left,USA,http://www.daily49er.com/
The Daily Banter (thedailybanter.com),https://mediabiasfactcheck.com/the-daily-banter/,left,USA,https://thedailybanter.com/
The Daily Buzz (the-daily.buzz),https://mediabiasfactcheck.com/the-daily-buzz/,left,USA,https://the-daily.buzz/
The Daily Vox (www.thedailyvox.co.za),https://mediabiasfactcheck.com/the-daily-vox/,left,South Africa,https://www.thedailyvox.co.za/
The Democratic Hub (www.democratichub.com),https://mediabiasfactcheck.com/the-democratic-hub/,left,USA (45/180 Press Freedom),http://www.democratichub.com/
The Dodo (https://www.thedodo.com),https://mediabiasfactcheck.com/dodo-bias-rating/,left,USA,https://www.thedodo.com
The Dworkin Report (dworkinreport.com),https://mediabiasfactcheck.com/the-dworkin-report/,left,USA (45/180 Press Freedom),https://dworkinreport.com
The Florida Squeeze (thefloridasqueeze.com),https://mediabiasfactcheck.com/the-florida-squeeze/,left,USA (44/180 Press Freedom),https://thefloridasqueeze.com/
The Gaily Grind (thegailygrind.com),https://mediabiasfactcheck.com/the-gaily-grind-bias/,left,USA,https://thegailygrind.com/
The Ghion Journal (ghionjournal.com),https://mediabiasfactcheck.com/the-ghion-journal/,left,USA (44/180 Press Freedom),https://ghionjournal.com
The Good Men Project (goodmenproject.com),https://mediabiasfactcheck.com/the-good-men-project/,left,USA,https://goodmenproject.com/
The Gravel Institute (gravelinstitute.org),https://mediabiasfactcheck.com/gravel-institute-bias/,left,USA,https://www.gravelinstitute.org/
The Improper Magazine (www.theimproper.com),https://mediabiasfactcheck.com/theimproper-magazine/,left,USA,https://www.theimproper.com
The Indypendent (indypendent.org),https://mediabiasfactcheck.com/the-indypendent/,left,USA,https://indypendent.org
The Intellectualist (theintellectualist.co),https://mediabiasfactcheck.com/the-intellectualist/,left,USA (44/180 Press Freedom),https://mavenroundtable.io/theintellectualist/
"The Lever (levernews.com)
",https://mediabiasfactcheck.com/the-daily-poster/,left,USA,https://www.levernews.com/
The Lily (www.thelily.com),https://mediabiasfactcheck.com/the-lily/,left,USA,https://www.thelily.com/
The London Economic (www.thelondoneconomic.com),https://mediabiasfactcheck.com/the-london-economic/,left,United Kingdom,https://www.thelondoneconomic.com
The Mary Sue (www.themarysue.com),https://mediabiasfactcheck.com/the-mary-sue/,left,USA,https://www.themarysue.com
The Militant (www.themilitant.com),https://mediabiasfactcheck.com/the-militant/,left,USA (45/180 Press Freedom),https://themilitant.com/
The Monthly (Australia) (www.themonthly.com.au),https://mediabiasfactcheck.com/the-monthly-australia/,left,Australia,https://www.themonthly.com.au/
The Morning Star (www.morningstaronline.co.uk),https://mediabiasfactcheck.com/the-morning-star/,left,United Kingdom,https://morningstaronline.co.uk/
The Nation (https://www.thenation.com/),https://mediabiasfactcheck.com/the-nation/,left,USA,https://www.thenation.com/
The National Memo (www.nationalmemo.com),https://mediabiasfactcheck.com/the-national-memo/,left,USA,https://www.nationalmemo.com/
The New Civil Rights Movement (www.thenewcivilrightsmovement.com),https://mediabiasfactcheck.com/the-new-civil-rights-movement/,left,USA,https://www.thenewcivilrightsmovement.com/
The Palestine Chronicle (www.palestinechronicle.com),https://mediabiasfactcheck.com/the-palestine-chronicle/,left,USA,https://www.palestinechronicle.com
"The Phnom Penh Post (www.phnompenhpost.com)
",https://mediabiasfactcheck.com/the-phnom-penh-post/,left,Cambodia,https://www.phnompenhpost.com/
The Progressive (www.progressive.org),https://mediabiasfactcheck.com/the-progressive/,left,USA (44/180 Press Freedom),https://progressive.org/
The Progressive Frontier (progressivefrontier.com),https://mediabiasfactcheck.com/the-progressive-frontier/,left,USA,https://progressivefrontier.com
The Root (www.theroot.com),https://mediabiasfactcheck.com/the-root/,left,USA (44/180 Press Freedom),https://www.theroot.com/
The Source Newspaper (La Source) (thelasource.com),https://mediabiasfactcheck.com/source-newspaper-la-source/,left,Canada (14/180 Press Freedom),https://thelasource.com/
The Stranger (www.thestranger.com),https://mediabiasfactcheck.com/the-stranger/,left,USA,https://www.thestranger.com/
The Texas Observer (www.texasobserver.org),https://mediabiasfactcheck.com/the-texas-observer/,left,USA,https://www.texasobserver.org
The Village Voice (www.villagevoice.com),https://mediabiasfactcheck.com/the-village-voice/,left,USA,https://www.villagevoice.com/
The Walrus (thewalrus.ca),https://mediabiasfactcheck.com/the-walrus/,left,Canada,https://thewalrus.ca/
The Washington Spectator (washingtonspectator.org),https://mediabiasfactcheck.com/the-washington-spectator/,left,USA,https://washingtonspectator.org/
The Week (theweek.com),https://mediabiasfactcheck.com/the-week/,left,USA (45/180 Press Freedom),https://theweek.com/
The World Can’t Wait (worldcantwait.net),https://mediabiasfactcheck.com/world-cant-wait/,left,USA (44/180 Press Freedom),https://worldcantwait.net/
TheGrio (thegrio.com),https://mediabiasfactcheck.com/thegrio/,left,USA,https://thegrio.com/
The Zero Hour (www.thisisthezerohour.com),https://mediabiasfactcheck.com/the-zero-hour/,left,USA,https://thisisthezerohour.com/
Them.us,https://mediabiasfactcheck.com/them-us/,left,United States,https://www.them.us/
Think Progress (thinkprogress.org),https://mediabiasfactcheck.com/think-progress/,left,USA,https://thinkprogress.org/
This Magazine (this.org),https://mediabiasfactcheck.com/this-magazine/,left,,
Towleroad (www.towleroad.com),https://mediabiasfactcheck.com/towleroad/,left,USA,http://www.towleroad.com/
TreeHugger (www.treehugger.com),https://mediabiasfactcheck.com/treehugger/,left,USA,https://www.treehugger.com/
TruthDig (www.truthdig.com),https://mediabiasfactcheck.com/truthdig/,left,USA,https://www.truthdig.com/
TruthOut (truthout.org),https://mediabiasfactcheck.com/truth-out/,left,USA (44/180 Press Freedom),https://truthout.org/
Truth Theory (truththeory.com),https://mediabiasfactcheck.com/truth-theory/,left,United Kingdom,https://truththeory.com
Unicorn Riot (www.unicornriot.ninja),https://mediabiasfactcheck.com/unicorn-riot/,left,USA,https://unicornriot.ninja/
Uproxx (uproxx.com),https://mediabiasfactcheck.com/uproxx/,left,,https://uproxx.com/
Upworthy (www.upworthy.com),https://mediabiasfactcheck.com/upworthy/,left,USA,https://www.upworthy.com/
Vanity Fair (www.vanityfair.com),https://mediabiasfactcheck.com/vanity-fair/,left,USA (45/180 Press Freedom),https://www.vanityfair.com
Viral Title (viraltitle.com),https://mediabiasfactcheck.com/viral-title/,left,Panama,http://viraltitle.com
Vox (www.vox.com),https://mediabiasfactcheck.com/vox/,left,USA (44/180 Press Freedom),https://www.vox.com/
Wall Street on Parade (wallstreetonparade.com),https://mediabiasfactcheck.com/wall-street-on-parade/,left,USA (45/180 Press Freedom),https://wallstreetonparade.com/
Washington Babylon (washingtonbabylon.com),https://mediabiasfactcheck.com/washington-babylon/,left,USA,https://washingtonbabylon.com/
Washington Press (washingtonpress.com),https://mediabiasfactcheck.com/washington-press/,left,USA,https://washingtonpress.com/
Washington Sources (washingtonsources.org),https://mediabiasfactcheck.com/washington-sources/,left,USA,http://washingtonsources.org
Washingtonian (washingtonian.com),https://mediabiasfactcheck.com/washingtonian-bias-credibility-rating/,left,USA,https://www.washingtonian.com
Wear Your Voice (wearyourvoicemag.com),https://mediabiasfactcheck.com/wear-your-voice/,left,USA (44/180 Press Freedom),https://wearyourvoicemag.com
We Hunted the Mammoth (wehuntedthemammoth.com),https://mediabiasfactcheck.com/we-hunted-the-mammoth/,left,USA,http://www.wehuntedthemammoth.com/
White House Watch (whitehousewatch.com),https://mediabiasfactcheck.com/white-house-watch/,left,USA,https://whitehousewatch.com
Who.What.Why (whowhatwhy.org),https://mediabiasfactcheck.com/who-what-why/,left,USA (44/180 Press Freedom),https://whowhatwhy.org/
Wonkette (wonkette.com),https://mediabiasfactcheck.com/wonkette/,left,USA,https://www.wonkette.com
Workers World (www.workers.org),https://mediabiasfactcheck.com/workers-world/,left,USA (44/180 Press Freedom),https://www.workers.org/
World Socialist Web Site (wsws.org),https://mediabiasfactcheck.com/world-socialist-web-site/,left,USA (44/180 Press Freedom),https://www.wsws.org
Yes Magazine (www.yesmagazine.org),https://mediabiasfactcheck.com/yes-magazine/,left,USA,https://www.yesmagazine.org
Young Turks (tytnetwork.com),https://mediabiasfactcheck.com/the-young-turks/,left,USA,https://tytnetwork.com/
Your Black World (yourblackworld.net),https://mediabiasfactcheck.com/your-black-world/,left,USA,http://yourblackworld.net
Z Magazine (zcomm.org),https://mediabiasfactcheck.com/z-magazine/,left,USA,https://zcomm.org/zmag/
604 Now (604now.com),https://mediabiasfactcheck.com/604-now/,center-left,Canada,https://604now.com/
972 Magazine (972mag.com),https://mediabiasfactcheck.com/972-magazine/,center-left,USA,https://972mag.com/
"1600 Daily (www.whitehouse.gov)
",https://mediabiasfactcheck.com/1600-daily/,center-left,USA,https://www.whitehouse.gov/1600daily
ABC News (abcnews.go.com),https://mediabiasfactcheck.com/abc-news/,center-left,USA,https://abcnews.go.com
ABC News Australia (www.abc.net.au),https://mediabiasfactcheck.com/abc-news-australia/,center-left,Australia,https://www.abc.net.au
ABC11 Eyewitness News (abc11.com),https://mediabiasfactcheck.com/abc11-eyewitness-news/,center-left,USA,https://abc11.com/
Above the Law (abovethelaw.com),https://mediabiasfactcheck.com/above-the-law/,center-left,USA,https://abovethelaw.com/
AceShowbiz (aceshowbiz.com),https://mediabiasfactcheck.com/aceshowbiz-asb/,center-left,Indonesia,https://www.aceshowbiz.com/
ACLU (www.aclu.org),https://mediabiasfactcheck.com/american-civil-liberties-union-aclu/,center-left,USA (44/180 Press Freedom),https://www.aclu.org/
Ada Derana (adaderana.lk),https://mediabiasfactcheck.com/ada-derana-bias/,center-left,Sri Lanka,http://www.adaderana.lk/
Aeon (aeon.co),https://mediabiasfactcheck.com/aeon/,center-left,Australia,https://aeon.co/
Affinity Magazine (affinitymagazine.us),https://mediabiasfactcheck.com/affinity-magazine/,center-left,USA,http://affinitymagazine.us/
African Arguments (africanarguments.org),https://mediabiasfactcheck.com/african-arguments/,center-left,United Kingdom,https://africanarguments.org/
"Africa News (www.africanews.com)
",https://mediabiasfactcheck.com/africa-news/,center-left,France,https://www.africanews.com/
Ahval News (ahvalnews.com),https://mediabiasfactcheck.com/ahval-news/,center-left,USA,https://ahvalnews.com/
Akron Beacon Journal (beaconjournal.com),https://mediabiasfactcheck.com/akron-beacon-journal/,center-left,USA,https://www.beaconjournal.com/
Al Jazeera (www.aljazeera.com),https://mediabiasfactcheck.com/al-jazeera/,center-left,Qatar,https://www.aljazeera.com/
Al Monitor (www.al-monitor.com),https://mediabiasfactcheck.com/al-monitor/,center-left,USA,https://www.al-monitor.com/
Al-Sura (al-sura.com),https://mediabiasfactcheck.com/al-sura/,center-left,USA,https://al-sura.com
Alan Guttmacher Institute (www.guttmacher.org),https://mediabiasfactcheck.com/alan-guttmacher-institute/,center-left,USA,https://www.guttmacher.org/
Albany Times-Union (www.timesunion.com),https://mediabiasfactcheck.com/albany-times-union/,center-left,USA,https://www.timesunion.com/
Alberta Views (https://albertaviews.ca),https://mediabiasfactcheck.com/alberta-views-bias/,center-left,Canada,https://albertaviews.ca
AllGov (www.allgov.com),https://mediabiasfactcheck.com/allgov/,center-left,USA,http://www.allgov.com
Almaguin News (northbaynipissing.com/almaguinhighlands-on),https://mediabiasfactcheck.com/almaguin-news-bias/,center-left,Canada,https://www.northbaynipissing.com/almaguinhighlands-on/
AM New York (www.amny.com),https://mediabiasfactcheck.com/am-new-york/,center-left,USA,http://www.amny.com/
America Magazine (www.americamagazine.org),https://mediabiasfactcheck.com/america-magazine/,center-left,USA,https://www.americamagazine.org/
American Immigration Council (www.americanimmigrationcouncil.org),https://mediabiasfactcheck.com/american-immigration-council/,center-left,USA,https://www.americanimmigrationcouncil.org
American Public Media (americanpublicmedia.org),https://mediabiasfactcheck.com/american-public-media/,center-left,USA (44/180 Press Freedom),https://www.americanpublicmedia.org
American Purpose (americanpurpose.com),https://mediabiasfactcheck.com/american-purpose/,center-left,USA,https://www.americanpurpose.com/
Amnesty International (www.amnesty.org),https://mediabiasfactcheck.com/amnesty-international/,center-left,United Kingdom,https://www.amnesty.org/en/
